OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_3114	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas_xiamenensis
OTU_7359	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Sediminibacterium	Sediminibacterium_ginsengisoli
OTU_7662	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Skermanella	Skermanella_aerolata
OTU_4452	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Lewinella	Lewinella_nigricans
OTU_5254	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Wandonia	Wandonia_haliotis
OTU_1639	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_luti
OTU_3895	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio_marrakechensis
OTU_6599	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobiaceae	Ilumatobacter	Ilumatobacter_fluminis
OTU_4198	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	
OTU_1702	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	Marinobacter_salsuginis
OTU_5892	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	
OTU_1283	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
OTU_8250	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maritimimonas	Maritimimonas_rapanae
OTU_3068	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Amorphus	Amorphus_coralli
OTU_2660	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Methyloligella	Methyloligella_solikamskensis
OTU_6772	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	Rhodococcus_cerastii
OTU_3830	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	Chryseobacterium_solincola
OTU_5151	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_hordei
OTU_4075	Bacteria	Acidobacteria	Acidobacteria_Gp2	Unassigned	Unassigned	Gp2	
OTU_2792	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Coraliomargarita	Coraliomargarita_akajimensis
OTU_3874	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Saccharothrix	Saccharothrix_longispora
OTU_3709	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Enhygromyxa	Enhygromyxa_salina
OTU_1836	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aureitalea	Aureitalea_marina
OTU_2506	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	Hyphomonas_johnsonii
OTU_2740	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XII	Fusibacter	Fusibacter_paucivorans
OTU_7953	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Granulosicoccaceae	Granulosicoccus	Granulosicoccus_coccoides
OTU_1759	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Demequina_salsinemoris
OTU_1748	Bacteria	Latescibacteria	Unassigned	Unassigned	Unassigned	Latescibacteria_genera_incertae_sedis	
OTU_3769	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Clostridium_XVIII	Clostridium_spiroforme
OTU_4377	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinobacterium	Marinobacterium_jannaschii
OTU_6897	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium_rhizovicinum
OTU_1596	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	Tumebacillus_permanentifrigoris
OTU_3460	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azovibrio	Azovibrio_restrictus
OTU_4498	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter	Ktedonobacter_racemifer
OTU_5050	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_frigoriresistens
OTU_2846	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	Riemerella_anatipestifer
OTU_2009	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Dokdonia	Dokdonia_genika
OTU_3608	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio_sulfidiphilus
OTU_1875	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_ceti
OTU_2052	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Stella	Stella_vacuolata
OTU_4980	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Blastopirellula_cremea
OTU_2578	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6	
OTU_2750	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia	Sunxiuqinia_faeciviva
OTU_2904	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Blastopirellula_cremea
OTU_3560	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Clostridium_algidixylanolyticum
OTU_2721	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger	Gemmiger_formicilis
OTU_2720	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Blastopirellula_cremea
OTU_4265	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unassigned	Unassigned	Gp3	
OTU_2530	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Flavitalea	Flavitalea_gansuensis
OTU_1997	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Thiolapillus	Thiolapillus_brandeum
OTU_2206	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Solitalea	Solitalea_koreensis
OTU_4252	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Lewinella	Lewinella_cohaerens
OTU_8529	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Blastopirellula_cremea
OTU_1742	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	
OTU_2417	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Sulfuritalea	Sulfuritalea_hydrogenivorans
OTU_3130	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rhodopirellula	Rhodopirellula_rosea
OTU_6280	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6	
OTU_1707	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella_adelaidensis
OTU_1922	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Hoeflea	Hoeflea_halophila
OTU_3164	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens_antarcticus
OTU_4468	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rhodopirellula	Rhodopirellula_rosea
OTU_3100	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Silanimonas	Silanimonas_lenta
OTU_5459	Bacteria	Acidobacteria	Acidobacteria_Gp14	Unassigned	Unassigned	Gp14	
OTU_2133	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	
OTU_7185	Bacteria	Acidobacteria	Acidobacteria_Gp21	Unassigned	Unassigned	Gp21	
OTU_1670	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Aestuariimicrobium	Aestuariimicrobium_kwangyangense
OTU_5538	Bacteria	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Hydrogenispora	Hydrogenispora_ethanolica
OTU_2726	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Lewinella	Lewinella_marina
OTU_4500	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rhodopirellula	Rhodopirellula_baltica
OTU_5312	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga_pseudoflava
OTU_3184	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodomicrobium	Rhodomicrobium_udaipurense
OTU_5705	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium_malaysiense
OTU_2263	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Salinimicrobium	Salinimicrobium_marinum
OTU_3362	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio_burkinensis
OTU_4254	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Nitrolancea	Nitrolancea_hollandica
OTU_5105	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio_madracius
OTU_4773	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Pseudohaliea	Pseudohaliea_rubra
OTU_3013	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azoarcus	Azoarcus_communis
OTU_1844	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
OTU_3133	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Gracilimonas	Gracilimonas_rosea
OTU_1943	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Simkaniaceae	Simkania	Simkania_negevensis
OTU_3699	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Hydrobacter	Hydrobacter_penzbergensis
OTU_4253	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga_pacifica
OTU_7384	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius	Roseovarius_marinus
OTU_2408	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Haliangium_tepidum
OTU_4379	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium	Draconibacterium_orientale
OTU_3771	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Chryseolinea	Chryseolinea_serpens
OTU_2610	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Aureispira	Aureispira_marina
OTU_4054	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Opitutus_terrae
OTU_4307	Bacteria	Acidobacteria	Acidobacteria_Gp7	Unassigned	Unassigned	Gp7	
OTU_2179	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter_acidiphobus
OTU_3003	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dendrosporobacter	Dendrosporobacter_quercicolus
OTU_2690	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobius	Caldanaerobius_polysaccharolyticus
OTU_3369	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_halocynthiae
OTU_4995	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobiaceae	Ilumatobacter	Ilumatobacter_fluminis
OTU_1886	Bacteria	Actinobacteria	Actinobacteria	Euzebyales	Euzebyaceae	Euzebya	Euzebya_tangerina
OTU_1952	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	Spirochaeta_perfilievii
OTU_1951	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	Prosthecobacter_fusiformis
OTU_2061	Bacteria	Acidobacteria	Acidobacteria_Gp16	Unassigned	Unassigned	Gp16	
OTU_2404	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella	Zavarzinella_formosa
OTU_4595	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Portibacter	Portibacter_lacus
OTU_3110	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Thioalkalispiraceae	Thiohalophilus	Thiohalophilus_thiocyanatoxydans
OTU_2803	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Congregibacter	
OTU_3366	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unassigned	Unassigned	Acidobacterium	Acidobacterium_capsulatum
OTU_3574	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira	
OTU_4237	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_sacheonensis
OTU_4526	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Winogradskyella_ulvae
OTU_6760	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Taibaiella	Taibaiella_chishuiensis
OTU_4022	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Thalassolituus	Thalassolituus_oleivorans
OTU_2113	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Rhodothermaceae	Salisaeta	Salisaeta_longa
OTU_2546	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Fluviicola	Fluviicola_hefeinensis
OTU_3654	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Lewinella	Lewinella_antarctica
OTU_1950	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_copri
OTU_4939	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas	Kordiimonas_lacus
OTU_5088	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Pedomicrobium_americanum
OTU_3278	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Nitrolancea	Nitrolancea_hollandica
OTU_2197	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Pelagibius	Pelagibius_litoralis
OTU_6204	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Thioalkalispiraceae	Thiohalophilus	Thiohalophilus_thiocyanatoxydans
OTU_4610	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria	Kofleria_flava
OTU_1523	Bacteria	Proteobacteria	Gammaproteobacteria	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus_caldus
OTU_3204	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanospirillum	Oceanospirillum_multiglobuliferum
OTU_1798	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus	Sandaracinus_amylolyticus
OTU_2173	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Bosea_lathyri
OTU_3193	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rhodopirellula	Rhodopirellula_rubra
OTU_3317	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_cheniae
OTU_9281	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Portibacter	Portibacter_lacus
OTU_7686	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Amorphus	Amorphus_suaedae
OTU_4387	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Blastopirellula_cremea
OTU_2059	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter_kyungheensis
OTU_1928	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_halophytocola
OTU_2645	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Fulvivirga	Fulvivirga_imtechensis
OTU_5162	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Blastopirellula_cremea
OTU_3930	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter_harbinensis
OTU_2192	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Emticicia	Emticicia_oligotrophica
OTU_2962	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Propionigenium	Propionigenium_maris
OTU_2543	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	Gemmobacter_nanjingensis
OTU_8296	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta
OTU_5399	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter_ginsengisoli
OTU_6226	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiohalobacter	Thiohalobacter_thiocyanaticus
OTU_2247	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto	Clostridium_algifaecis
OTU_3327	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Nitrolancea	Nitrolancea_hollandica
OTU_6231	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Rhodothermaceae	Rubrivirga	Rubrivirga_marina
OTU_3121	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
OTU_2260	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	Dialister_invisus
OTU_2107	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus_peraridilitoris
OTU_2760	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodovulum	
OTU_2445	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter_xiamenensis
OTU_3675	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lutibacter	Lutibacter_oricola
OTU_4527	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Glycomycetaceae	Stackebrandtia	Stackebrandtia_nassauensis
OTU_8717	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Opitutus_terrae
OTU_4453	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unassigned	Unassigned	Gp17	
OTU_4319	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctopirus	Planctopirus_limnophila
OTU_2956	Bacteria	BRC1	Unassigned	Unassigned	Unassigned	BRC1_genera_incertae_sedis	
OTU_1629	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Emticicia	Emticicia_oligotrophica
OTU_9211	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Lewinella	Lewinella_nigricans
OTU_1808	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Bosea_massiliensis
OTU_4597	Bacteria	Acidobacteria	Acidobacteria_Gp10	Unassigned	Unassigned	Gp10	
OTU_3274	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
OTU_1789	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_psychrotolerans
OTU_3609	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Niastella	Niastella_yeongjuensis
OTU_7236	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Coraliomargarita	Coraliomargarita_akajimensis
OTU_2582	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Fulvivirga	Fulvivirga_kasyanovii
OTU_7907	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_ummariense
OTU_3038	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU_2286	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodovulum	Rhodovulum_steppense
OTU_7155	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Blastopirellula_marina
OTU_4942	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta
OTU_2551	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	Hyphomonas_johnsonii
OTU_5553	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas	Aciditerrimonas_ferrireducens
OTU_2384	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rhodopirellula	Rhodopirellula_rubra
OTU_4243	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter	Ktedonobacter_racemifer
OTU_7013	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_plebeius
OTU_3537	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_wuyuanensis
OTU_4138	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina_salinaria
OTU_5420	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella	Sneathiella_chungangensis
OTU_9341	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_phytolaccae
OTU_1737	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Salinarimonas	Salinarimonas_rosea
OTU_7840	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia	Sunxiuqinia_faeciviva
OTU_2295	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Heliimonas	Heliimonas_saccharivorans
OTU_3581	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Agromyces	Agromyces_soli
OTU_8994	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
OTU_4403	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Coraliomargarita	Coraliomargarita_akajimensis
OTU_4793	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctopirus	Planctopirus_limnophila
OTU_4846	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unassigned	Unassigned	Gp17	
OTU_2044	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	Arcobacter_molluscorum
OTU_6773	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unassigned	Unassigned	Gp1	
OTU_4359	Bacteria	Acidobacteria	Acidobacteria_Gp9	Unassigned	Unassigned	Gp9	
OTU_4225	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Chryseolinea	Chryseolinea_serpens
OTU_4221	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Nisaea	Nisaea_denitrificans
